,Mean_Appropriateness_Score
Cond_SB/StudySeq426,42.392857142857146
Cond_SB/StudySeq427,30.0
Cond_SB/StudySeq428,42.88
Cond_SB/StudySeq429,46.36666666666667
Cond_SB/StudySeq430,41.142857142857146
Cond_SB/StudySeq431,41.36
Cond_SB/StudySeq432,51.958333333333336
Cond_SB/StudySeq433,49.875
Cond_SB/StudySeq434,27.791666666666668
Cond_SB/StudySeq435,33.0
Cond_SB/StudySeq436,46.375
Cond_SB/StudySeq437,40.16
Cond_SB/StudySeq438,37.46153846153846
Cond_SB/StudySeq439,27.681818181818183
Cond_SB/StudySeq440,34.09090909090909
Cond_SB/StudySeq441,52.869565217391305
Cond_SB/StudySeq442,45.77777777777778
Cond_SB/StudySeq443,36.0
Cond_SB/StudySeq444,61.5
Cond_SB/StudySeq445,38.793103448275865
Cond_SB/StudySeq446,35.083333333333336
Cond_SB/StudySeq447,52.88
Cond_SB/StudySeq448,56.785714285714285
Cond_SB/StudySeq449,54.53846153846154
Cond_SB/StudySeq450,44.23076923076923
Cond_SB/StudySeq451,51.5925925925926
Cond_SB/StudySeq452,39.19230769230769
Cond_SB/StudySeq453,47.82608695652174
Cond_SB/StudySeq454,52.30769230769231
Cond_SB/StudySeq455,52.73076923076923
Cond_SB/StudySeq456,37.869565217391305
Cond_SB/StudySeq457,54.95238095238095
Cond_SB/StudySeq458,38.38095238095238
Cond_SB/StudySeq459,32.44827586206897
Cond_SB/StudySeq460,38.32
Cond_SB/StudySeq461,46.96
Cond_SB/StudySeq462,42.57692307692308
Cond_SB/StudySeq463,41.57692307692308
Cond_SB/StudySeq464,36.851851851851855
Cond_SB/StudySeq465,43.75
Cond_SB/StudySeq466,42.392857142857146
Cond_SB/StudySeq467,30.0
Cond_SB/StudySeq468,42.88
Cond_SB/StudySeq469,46.36666666666667
Cond_SB/StudySeq470,41.142857142857146
Cond_SB/StudySeq471,41.36
Cond_SB/StudySeq472,51.958333333333336
Cond_SB/StudySeq473,49.875
Cond_SB/StudySeq474,27.791666666666668
Cond_SB/StudySeq475,33.0
Cond_SB/StudySeq476,46.375
Cond_SB/StudySeq477,40.16
Cond_SB/StudySeq478,37.46153846153846
Cond_SB/StudySeq479,27.681818181818183
Cond_SB/StudySeq480,34.09090909090909
Cond_SB/StudySeq481,52.869565217391305
Cond_SB/StudySeq482,45.77777777777778
Cond_SB/StudySeq483,36.0
Cond_SB/StudySeq484,61.5
Cond_SB/StudySeq485,38.793103448275865
Cond_SB/StudySeq486,35.083333333333336
Cond_SB/StudySeq487,52.88
Cond_SB/StudySeq488,56.785714285714285
Cond_SB/StudySeq489,54.53846153846154
Cond_SB/StudySeq490,44.23076923076923
Cond_SB/StudySeq491,51.5925925925926
Cond_SB/StudySeq492,39.19230769230769
Cond_SB/StudySeq493,47.82608695652174
Cond_SB/StudySeq494,52.30769230769231
Cond_SB/StudySeq495,52.73076923076923
Cond_SB/StudySeq496,37.869565217391305
Cond_SB/StudySeq497,54.95238095238095
Cond_SB/StudySeq498,38.38095238095238
Cond_SB/StudySeq499,32.44827586206897
Cond_SB/StudySeq500,38.32
Cond_SB/StudySeq501,46.96
Cond_SB/StudySeq502,42.57692307692308
Cond_SB/StudySeq503,41.57692307692308
Cond_SB/StudySeq504,36.851851851851855
Cond_SB/StudySeq505,43.75
Cond_SB/StudySeq506,42.392857142857146
Cond_SB/StudySeq507,30.0
Cond_SB/StudySeq508,42.88
Cond_SB/StudySeq509,46.36666666666667
Cond_SB/StudySeq510,41.142857142857146
Cond_SB/StudySeq511,41.36
Cond_SB/StudySeq512,51.958333333333336
Cond_SB/StudySeq513,49.875
Cond_SB/StudySeq514,27.791666666666668
Cond_SB/StudySeq515,33.0
Cond_SB/StudySeq516,46.375
Cond_SB/StudySeq517,40.16
Cond_SB/StudySeq518,37.46153846153846
Cond_SB/StudySeq519,27.681818181818183
Cond_SB/StudySeq520,34.09090909090909
Cond_SB/StudySeq521,52.869565217391305
Cond_SB/StudySeq522,45.77777777777778
Cond_SB/StudySeq523,36.0
Cond_SB/StudySeq524,61.5
Cond_SB/StudySeq525,38.793103448275865
Cond_SB/StudySeq526,35.083333333333336
Cond_SB/StudySeq527,52.88
Cond_SB/StudySeq528,56.785714285714285
Cond_SB/StudySeq529,54.53846153846154
Cond_SB/StudySeq530,44.23076923076923
Cond_SB/StudySeq531,51.5925925925926
Cond_SB/StudySeq532,39.19230769230769
Cond_SB/StudySeq533,47.82608695652174
Cond_SB/StudySeq534,52.30769230769231
Cond_SB/StudySeq535,52.73076923076923
Cond_SB/StudySeq536,37.869565217391305
Cond_SB/StudySeq537,54.95238095238095
Cond_SB/StudySeq538,38.38095238095238
Cond_SB/StudySeq539,32.44827586206897
Cond_SB/StudySeq540,38.32
Cond_SB/StudySeq541,46.96
Cond_SB/StudySeq542,42.57692307692308
Cond_SB/StudySeq543,41.57692307692308
Cond_SB/StudySeq544,36.851851851851855
Cond_SB/StudySeq545,43.75
Cond_SB/StudySeq546,42.392857142857146
Cond_SB/StudySeq547,30.0
Cond_SB/StudySeq548,42.88
Cond_SB/StudySeq549,46.36666666666667
Cond_SB/StudySeq550,41.142857142857146
Cond_SB/StudySeq551,41.36
Cond_SB/StudySeq552,51.958333333333336
Cond_SB/StudySeq553,49.875
Cond_SB/StudySeq554,27.791666666666668
Cond_SB/StudySeq555,33.0
Cond_SB/StudySeq556,46.375
Cond_SB/StudySeq557,40.16
Cond_SB/StudySeq558,37.46153846153846
Cond_SB/StudySeq559,27.681818181818183
Cond_SB/StudySeq560,34.09090909090909
Cond_SB/StudySeq561,52.869565217391305
Cond_SB/StudySeq562,45.77777777777778
Cond_SB/StudySeq563,36.0
Cond_SB/StudySeq564,61.5
Cond_SB/StudySeq565,38.793103448275865
Cond_SB/StudySeq566,35.083333333333336
Cond_SB/StudySeq567,52.88
Cond_SB/StudySeq568,56.785714285714285
Cond_SB/StudySeq569,54.53846153846154
Cond_SB/StudySeq570,44.23076923076923
Cond_SB/StudySeq571,51.5925925925926
Cond_SB/StudySeq572,39.19230769230769
Cond_SB/StudySeq573,47.82608695652174
Cond_SB/StudySeq574,52.30769230769231
Cond_SB/StudySeq575,52.73076923076923
Cond_SB/StudySeq576,37.869565217391305
Cond_SB/StudySeq577,54.95238095238095
Cond_SB/StudySeq578,38.38095238095238
Cond_SB/StudySeq579,32.44827586206897
Cond_SB/StudySeq580,38.32
Cond_SB/StudySeq581,46.96
Cond_SB/StudySeq582,42.57692307692308
Cond_SB/StudySeq583,41.57692307692308
Cond_SB/StudySeq584,36.851851851851855
Cond_SB/StudySeq585,43.75
Cond_SB/StudySeq586,42.392857142857146
Cond_SB/StudySeq587,30.0
Cond_SB/StudySeq588,42.88
Cond_SB/StudySeq589,46.36666666666667
Cond_SB/StudySeq590,41.142857142857146
Cond_SB/StudySeq591,41.36
Cond_SB/StudySeq592,51.958333333333336
Cond_SB/StudySeq593,49.875
Cond_SB/StudySeq594,27.791666666666668
Cond_SB/StudySeq595,33.0
Cond_SB/StudySeq596,46.375
Cond_SB/StudySeq597,40.16
Cond_SB/StudySeq598,37.46153846153846
Cond_SB/StudySeq599,27.681818181818183
Cond_SB/StudySeq600,34.09090909090909
Cond_SB/StudySeq601,52.869565217391305
Cond_SB/StudySeq602,45.77777777777778
Cond_SB/StudySeq603,36.0
Cond_SB/StudySeq604,61.5
Cond_SB/StudySeq605,38.793103448275865
Cond_SB/StudySeq606,35.083333333333336
Cond_SB/StudySeq607,52.88
Cond_SB/StudySeq608,56.785714285714285
Cond_SB/StudySeq609,54.53846153846154
Cond_SB/StudySeq610,44.23076923076923
Cond_SB/StudySeq611,51.5925925925926
Cond_SB/StudySeq612,39.19230769230769
Cond_SB/StudySeq613,47.82608695652174
Cond_SB/StudySeq614,52.30769230769231
Cond_SB/StudySeq615,52.73076923076923
Cond_SB/StudySeq616,37.869565217391305
Cond_SB/StudySeq617,54.95238095238095
Cond_SB/StudySeq618,38.38095238095238
Cond_SB/StudySeq619,32.44827586206897
Cond_SB/StudySeq620,38.32
Cond_SB/StudySeq621,46.96
Cond_SB/StudySeq622,42.57692307692308
Cond_SB/StudySeq623,41.57692307692308
Cond_SB/StudySeq624,36.851851851851855
Cond_SB/StudySeq625,43.75
Cond_SB/StudySeq626,42.392857142857146
Cond_SB/StudySeq627,30.0
Cond_SB/StudySeq628,42.88
Cond_SB/StudySeq629,46.36666666666667
Cond_SB/StudySeq630,41.142857142857146
Cond_SB/StudySeq631,41.36
Cond_SB/StudySeq632,51.958333333333336
Cond_SB/StudySeq633,49.875
Cond_SB/StudySeq634,27.791666666666668
Cond_SB/StudySeq635,33.0
Cond_SB/StudySeq636,46.375
Cond_SB/StudySeq637,40.16
Cond_SB/StudySeq638,37.46153846153846
Cond_SB/StudySeq639,27.681818181818183
Cond_SB/StudySeq640,34.09090909090909
Cond_SB/StudySeq641,52.869565217391305
Cond_SB/StudySeq642,45.77777777777778
Cond_SB/StudySeq643,36.0
Cond_SB/StudySeq644,61.5
Cond_SB/StudySeq645,38.793103448275865
Cond_SB/StudySeq646,35.083333333333336
Cond_SB/StudySeq647,52.88
Cond_SB/StudySeq648,56.785714285714285
Cond_SB/StudySeq649,54.53846153846154
Cond_SB/StudySeq650,44.23076923076923
Cond_SB/StudySeq651,51.5925925925926
Cond_SB/StudySeq652,39.19230769230769
Cond_SB/StudySeq653,47.82608695652174
Cond_SB/StudySeq654,52.30769230769231
Cond_SB/StudySeq655,52.73076923076923
Cond_SB/StudySeq656,37.869565217391305
Cond_SB/StudySeq657,54.95238095238095
Cond_SB/StudySeq658,38.38095238095238
Cond_SB/StudySeq659,32.44827586206897
Cond_SB/StudySeq660,38.32
Cond_SB/StudySeq661,46.96
Cond_SB/StudySeq662,42.57692307692308
Cond_SB/StudySeq663,41.57692307692308
Cond_SB/StudySeq664,36.851851851851855
Cond_SB/StudySeq665,43.75
Cond_SB/StudySeq666,42.392857142857146
Cond_SB/StudySeq667,30.0
Cond_SB/StudySeq668,42.88
Cond_SB/StudySeq669,46.36666666666667
Cond_SB/StudySeq670,41.142857142857146
Cond_SB/StudySeq671,41.36
Cond_SB/StudySeq672,51.958333333333336
Cond_SB/StudySeq673,49.875
Cond_SB/StudySeq674,27.791666666666668
Cond_SB/StudySeq675,33.0
Cond_SB/StudySeq676,46.375
Cond_SB/StudySeq677,40.16
Cond_SB/StudySeq678,37.46153846153846
Cond_SB/StudySeq679,27.681818181818183
Cond_SB/StudySeq680,34.09090909090909
Cond_SB/StudySeq681,52.869565217391305
Cond_SB/StudySeq682,45.77777777777778
Cond_SB/StudySeq683,36.0
Cond_SB/StudySeq684,61.5
Cond_SB/StudySeq685,38.793103448275865
Cond_SB/StudySeq686,35.083333333333336
Cond_SB/StudySeq687,52.88
Cond_SB/StudySeq688,56.785714285714285
Cond_SB/StudySeq689,54.53846153846154
Cond_SB/StudySeq690,44.23076923076923
Cond_SB/StudySeq691,51.5925925925926
Cond_SB/StudySeq692,39.19230769230769
Cond_SB/StudySeq693,47.82608695652174
Cond_SB/StudySeq694,52.30769230769231
Cond_SB/StudySeq695,52.73076923076923
Cond_SB/StudySeq696,37.869565217391305
Cond_SB/StudySeq697,54.95238095238095
Cond_SB/StudySeq698,38.38095238095238
Cond_SB/StudySeq699,32.44827586206897
Cond_SB/StudySeq700,38.32
Cond_SB/StudySeq701,46.96
Cond_SB/StudySeq702,42.57692307692308
Cond_SB/StudySeq703,41.57692307692308
Cond_SB/StudySeq704,36.851851851851855
Cond_SB/StudySeq705,43.75
Cond_SB/StudySeq706,42.392857142857146
Cond_SB/StudySeq707,30.0
Cond_SB/StudySeq708,42.88
Cond_SB/StudySeq709,46.36666666666667
Cond_SB/StudySeq710,41.142857142857146
Cond_SB/StudySeq711,41.36
Cond_SB/StudySeq712,51.958333333333336
Cond_SB/StudySeq713,49.875
Cond_SB/StudySeq714,27.791666666666668
Cond_SB/StudySeq715,33.0
Cond_SB/StudySeq716,46.375
Cond_SB/StudySeq717,40.16
Cond_SB/StudySeq718,37.46153846153846
Cond_SB/StudySeq719,27.681818181818183
Cond_SB/StudySeq720,34.09090909090909
Cond_SB/StudySeq721,52.869565217391305
Cond_SB/StudySeq722,45.77777777777778
Cond_SB/StudySeq723,36.0
Cond_SB/StudySeq724,61.5
Cond_SB/StudySeq725,38.793103448275865
Cond_SB/StudySeq726,35.083333333333336
Cond_SB/StudySeq727,52.88
Cond_SB/StudySeq728,56.785714285714285
Cond_SB/StudySeq729,54.53846153846154
Cond_SB/StudySeq730,44.23076923076923
Cond_SB/StudySeq731,51.5925925925926
Cond_SB/StudySeq732,39.19230769230769
Cond_SB/StudySeq733,47.82608695652174
Cond_SB/StudySeq734,52.30769230769231
Cond_SB/StudySeq735,52.73076923076923
Cond_SB/StudySeq736,37.869565217391305
Cond_SB/StudySeq737,54.95238095238095
Cond_SB/StudySeq738,38.38095238095238
Cond_SB/StudySeq739,32.44827586206897
Cond_SB/StudySeq740,38.32
Cond_SB/StudySeq741,46.96
Cond_SB/StudySeq742,42.57692307692308
Cond_SB/StudySeq743,41.57692307692308
Cond_SB/StudySeq744,36.851851851851855
Cond_SB/StudySeq745,43.75
Cond_SB/StudySeq746,42.392857142857146
Cond_SB/StudySeq747,30.0
Cond_SB/StudySeq748,42.88
Cond_SB/StudySeq749,46.36666666666667
Cond_SB/StudySeq750,41.142857142857146
Cond_SB/StudySeq751,41.36
Cond_SB/StudySeq752,51.958333333333336
Cond_SB/StudySeq753,49.875
Cond_SB/StudySeq754,27.791666666666668
Cond_SB/StudySeq755,33.0
Cond_SB/StudySeq756,46.375
Cond_SB/StudySeq757,40.16
Cond_SB/StudySeq758,37.46153846153846
Cond_SB/StudySeq759,27.681818181818183
Cond_SB/StudySeq760,34.09090909090909
Cond_SB/StudySeq761,52.869565217391305
Cond_SB/StudySeq762,45.77777777777778
Cond_SB/StudySeq763,36.0
Cond_SB/StudySeq764,61.5
Cond_SB/StudySeq765,38.793103448275865
Cond_SB/StudySeq766,35.083333333333336
Cond_SB/StudySeq767,52.88
Cond_SB/StudySeq768,56.785714285714285
Cond_SB/StudySeq769,54.53846153846154
Cond_SB/StudySeq770,44.23076923076923
Cond_SB/StudySeq771,51.5925925925926
Cond_SB/StudySeq772,39.19230769230769
Cond_SB/StudySeq773,47.82608695652174
Cond_SB/StudySeq774,52.30769230769231
Cond_SB/StudySeq775,52.73076923076923
Cond_SB/StudySeq776,37.869565217391305
Cond_SB/StudySeq777,54.95238095238095
Cond_SB/StudySeq778,38.38095238095238
Cond_SB/StudySeq779,32.44827586206897
Cond_SB/StudySeq780,38.32
Cond_SB/StudySeq781,46.96
Cond_SB/StudySeq782,42.57692307692308
Cond_SB/StudySeq783,41.57692307692308
Cond_SB/StudySeq784,36.851851851851855
Cond_SB/StudySeq785,43.75
Cond_SB/StudySeq786,42.392857142857146
Cond_SB/StudySeq787,30.0
Cond_SB/StudySeq788,42.88
Cond_SB/StudySeq789,46.36666666666667
Cond_SB/StudySeq790,41.142857142857146
Cond_SB/StudySeq791,41.36
Cond_SB/StudySeq792,51.958333333333336
Cond_SB/StudySeq793,49.875
Cond_SB/StudySeq794,27.791666666666668
Cond_SB/StudySeq795,33.0
Cond_SB/StudySeq796,46.375
Cond_SB/StudySeq797,40.16
Cond_SB/StudySeq798,37.46153846153846
Cond_SB/StudySeq799,27.681818181818183
Cond_SB/StudySeq800,34.09090909090909
Cond_SC/StudySeq1,48.44
Cond_SC/StudySeq2,28.55555555555556
Cond_SC/StudySeq3,41.2
Cond_SC/StudySeq4,50.72727272727273
Cond_SC/StudySeq5,48.37037037037037
Cond_SC/StudySeq6,54.9
Cond_SC/StudySeq7,48.0
Cond_SC/StudySeq8,51.41666666666666
Cond_SC/StudySeq9,60.875
Cond_SC/StudySeq10,48.0
Cond_SC/StudySeq11,59.0
Cond_SC/StudySeq12,53.5
Cond_SC/StudySeq13,60.0
Cond_SC/StudySeq14,43.04
Cond_SC/StudySeq15,48.0
Cond_SC/StudySeq16,59.76923076923077
Cond_SC/StudySeq17,42.56
Cond_SC/StudySeq18,44.34615384615385
Cond_SC/StudySeq19,64.28
Cond_SC/StudySeq20,50.37037037037037
Cond_SC/StudySeq21,45.89655172413793
Cond_SC/StudySeq22,51.16
Cond_SC/StudySeq23,57.32
Cond_SC/StudySeq24,54.16666666666666
Cond_SC/StudySeq25,50.28
Cond_SC/StudySeq26,57.74074074074074
Cond_SC/StudySeq27,53.85714285714285
Cond_SC/StudySeq28,55.43478260869565
Cond_SC/StudySeq29,43.35
Cond_SC/StudySeq30,43.125
Cond_SC/StudySeq31,56.76923076923077
Cond_SC/StudySeq32,52.458333333333336
Cond_SC/StudySeq33,39.21428571428572
Cond_SC/StudySeq34,45.36363636363637
Cond_SC/StudySeq35,47.0
Cond_SC/StudySeq36,46.18518518518518
Cond_SC/StudySeq37,46.08
Cond_SC/StudySeq38,58.19230769230769
Cond_SC/StudySeq39,62.07407407407408
Cond_SC/StudySeq40,52.407407407407405
Cond_SC/StudySeq41,48.44
Cond_SC/StudySeq42,28.55555555555556
Cond_SC/StudySeq43,41.2
Cond_SC/StudySeq44,50.72727272727273
Cond_SC/StudySeq45,48.37037037037037
Cond_SC/StudySeq46,54.9
Cond_SC/StudySeq47,48.0
Cond_SC/StudySeq48,51.41666666666666
Cond_SC/StudySeq49,60.875
Cond_SC/StudySeq50,48.0
Cond_SC/StudySeq51,59.0
Cond_SC/StudySeq52,53.5
Cond_SC/StudySeq53,60.0
Cond_SC/StudySeq54,43.04
Cond_SC/StudySeq55,48.0
Cond_SC/StudySeq56,59.76923076923077
Cond_SC/StudySeq57,42.56
Cond_SC/StudySeq58,44.34615384615385
Cond_SC/StudySeq59,64.28
Cond_SC/StudySeq60,50.37037037037037
Cond_SC/StudySeq61,45.89655172413793
Cond_SC/StudySeq62,51.16
Cond_SC/StudySeq63,57.32
Cond_SC/StudySeq64,54.16666666666666
Cond_SC/StudySeq65,50.28
Cond_SC/StudySeq66,57.74074074074074
Cond_SC/StudySeq67,53.85714285714285
Cond_SC/StudySeq68,55.43478260869565
Cond_SC/StudySeq69,43.35
Cond_SC/StudySeq70,43.125
Cond_SC/StudySeq71,56.76923076923077
Cond_SC/StudySeq72,52.458333333333336
Cond_SC/StudySeq73,39.21428571428572
Cond_SC/StudySeq74,45.36363636363637
Cond_SC/StudySeq75,47.0
Cond_SC/StudySeq76,46.18518518518518
Cond_SC/StudySeq77,46.08
Cond_SC/StudySeq78,58.19230769230769
Cond_SC/StudySeq79,62.07407407407408
Cond_SC/StudySeq80,52.407407407407405
Cond_SC/StudySeq81,48.44
Cond_SC/StudySeq82,28.55555555555556
Cond_SC/StudySeq83,41.2
Cond_SC/StudySeq84,50.72727272727273
Cond_SC/StudySeq85,48.37037037037037
Cond_SC/StudySeq86,54.9
Cond_SC/StudySeq87,48.0
Cond_SC/StudySeq88,51.41666666666666
Cond_SC/StudySeq89,60.875
Cond_SC/StudySeq90,48.0
Cond_SC/StudySeq91,59.0
Cond_SC/StudySeq92,53.5
Cond_SC/StudySeq93,60.0
Cond_SC/StudySeq94,43.04
Cond_SC/StudySeq95,48.0
Cond_SC/StudySeq96,59.76923076923077
Cond_SC/StudySeq97,42.56
Cond_SC/StudySeq98,44.34615384615385
Cond_SC/StudySeq99,64.28
Cond_SC/StudySeq100,50.37037037037037
Cond_SC/StudySeq101,45.89655172413793
Cond_SC/StudySeq102,51.16
Cond_SC/StudySeq103,57.32
Cond_SC/StudySeq104,54.16666666666666
Cond_SC/StudySeq105,50.28
Cond_SC/StudySeq106,57.74074074074074
Cond_SC/StudySeq107,53.85714285714285
Cond_SC/StudySeq108,55.43478260869565
Cond_SC/StudySeq109,43.35
Cond_SC/StudySeq110,43.125
Cond_SC/StudySeq111,56.76923076923077
Cond_SC/StudySeq112,52.458333333333336
Cond_SC/StudySeq113,39.21428571428572
Cond_SC/StudySeq114,45.36363636363637
Cond_SC/StudySeq115,47.0
Cond_SC/StudySeq116,46.18518518518518
Cond_SC/StudySeq117,46.08
Cond_SC/StudySeq118,58.19230769230769
Cond_SC/StudySeq119,62.07407407407408
Cond_SC/StudySeq120,52.407407407407405
Cond_SC/StudySeq121,48.44
Cond_SC/StudySeq122,28.55555555555556
Cond_SC/StudySeq123,41.2
Cond_SC/StudySeq124,50.72727272727273
Cond_SC/StudySeq125,48.37037037037037
Cond_SC/StudySeq126,54.9
Cond_SC/StudySeq127,48.0
Cond_SC/StudySeq128,51.41666666666666
Cond_SC/StudySeq129,60.875
Cond_SC/StudySeq130,48.0
Cond_SC/StudySeq131,59.0
Cond_SC/StudySeq132,53.5
Cond_SC/StudySeq133,60.0
Cond_SC/StudySeq134,43.04
Cond_SC/StudySeq135,48.0
Cond_SC/StudySeq136,59.76923076923077
Cond_SC/StudySeq137,42.56
Cond_SC/StudySeq138,44.34615384615385
Cond_SC/StudySeq139,64.28
Cond_SC/StudySeq140,50.37037037037037
Cond_SC/StudySeq141,45.89655172413793
Cond_SC/StudySeq142,51.16
Cond_SC/StudySeq143,57.32
Cond_SC/StudySeq144,54.16666666666666
Cond_SC/StudySeq145,50.28
Cond_SC/StudySeq146,57.74074074074074
Cond_SC/StudySeq147,53.85714285714285
Cond_SC/StudySeq148,55.43478260869565
Cond_SC/StudySeq149,43.35
Cond_SC/StudySeq150,43.125
Cond_SC/StudySeq151,56.76923076923077
Cond_SC/StudySeq152,52.458333333333336
Cond_SC/StudySeq153,39.21428571428572
Cond_SC/StudySeq154,45.36363636363637
Cond_SC/StudySeq155,47.0
Cond_SC/StudySeq156,46.18518518518518
Cond_SC/StudySeq157,46.08
Cond_SC/StudySeq158,58.19230769230769
Cond_SC/StudySeq159,62.07407407407408
Cond_SC/StudySeq160,52.407407407407405
Cond_SC/StudySeq161,48.44
Cond_SC/StudySeq162,28.55555555555556
Cond_SC/StudySeq163,41.2
Cond_SC/StudySeq164,50.72727272727273
Cond_SC/StudySeq165,48.37037037037037
Cond_SC/StudySeq166,54.9
Cond_SC/StudySeq167,48.0
Cond_SC/StudySeq168,51.41666666666666
Cond_SC/StudySeq169,60.875
Cond_SC/StudySeq170,48.0
Cond_SC/StudySeq171,59.0
Cond_SC/StudySeq172,53.5
Cond_SC/StudySeq173,60.0
Cond_SC/StudySeq174,43.04
Cond_SC/StudySeq175,48.0
Cond_SC/StudySeq176,59.76923076923077
Cond_SC/StudySeq177,42.56
Cond_SC/StudySeq178,44.34615384615385
Cond_SC/StudySeq179,64.28
Cond_SC/StudySeq180,50.37037037037037
Cond_SC/StudySeq181,45.89655172413793
Cond_SC/StudySeq182,51.16
Cond_SC/StudySeq183,57.32
Cond_SC/StudySeq184,54.16666666666666
Cond_SC/StudySeq185,50.28
Cond_SC/StudySeq186,57.74074074074074
Cond_SC/StudySeq187,53.85714285714285
Cond_SC/StudySeq188,55.43478260869565
Cond_SC/StudySeq189,43.35
Cond_SC/StudySeq190,43.125
Cond_SC/StudySeq191,56.76923076923077
Cond_SC/StudySeq192,52.458333333333336
Cond_SC/StudySeq193,39.21428571428572
Cond_SC/StudySeq194,45.36363636363637
Cond_SC/StudySeq195,47.0
Cond_SC/StudySeq196,46.18518518518518
Cond_SC/StudySeq197,46.08
Cond_SC/StudySeq198,58.19230769230769
Cond_SC/StudySeq199,62.07407407407408
Cond_SC/StudySeq200,52.407407407407405
Cond_SC/StudySeq201,48.44
Cond_SC/StudySeq202,28.55555555555556
Cond_SC/StudySeq203,41.2
Cond_SC/StudySeq204,50.72727272727273
Cond_SC/StudySeq205,48.37037037037037
Cond_SC/StudySeq206,54.9
Cond_SC/StudySeq207,48.0
Cond_SC/StudySeq208,51.41666666666666
Cond_SC/StudySeq209,60.875
Cond_SC/StudySeq210,48.0
Cond_SC/StudySeq211,59.0
Cond_SC/StudySeq212,53.5
Cond_SC/StudySeq213,60.0
Cond_SC/StudySeq214,43.04
Cond_SC/StudySeq215,48.0
Cond_SC/StudySeq216,59.76923076923077
Cond_SC/StudySeq217,42.56
Cond_SC/StudySeq218,44.34615384615385
Cond_SC/StudySeq219,64.28
Cond_SC/StudySeq220,50.37037037037037
Cond_SC/StudySeq221,45.89655172413793
Cond_SC/StudySeq222,51.16
Cond_SC/StudySeq223,57.32
Cond_SC/StudySeq224,54.16666666666666
Cond_SC/StudySeq225,50.28
Cond_SC/StudySeq226,57.74074074074074
Cond_SC/StudySeq227,53.85714285714285
Cond_SC/StudySeq228,55.43478260869565
Cond_SC/StudySeq229,43.35
Cond_SC/StudySeq230,43.125
Cond_SC/StudySeq231,56.76923076923077
Cond_SC/StudySeq232,52.458333333333336
Cond_SC/StudySeq233,39.21428571428572
Cond_SC/StudySeq234,45.36363636363637
Cond_SC/StudySeq235,47.0
Cond_SC/StudySeq236,46.18518518518518
Cond_SC/StudySeq237,46.08
Cond_SC/StudySeq238,58.19230769230769
Cond_SC/StudySeq239,62.07407407407408
Cond_SC/StudySeq240,52.407407407407405
Cond_SC/StudySeq241,48.44
Cond_SC/StudySeq242,28.55555555555556
Cond_SC/StudySeq243,41.2
Cond_SC/StudySeq244,50.72727272727273
Cond_SC/StudySeq245,48.37037037037037
Cond_SC/StudySeq246,54.9
Cond_SC/StudySeq247,48.0
Cond_SC/StudySeq248,51.41666666666666
Cond_SC/StudySeq249,60.875
Cond_SC/StudySeq250,48.0
Cond_SC/StudySeq251,59.0
Cond_SC/StudySeq252,53.5
Cond_SC/StudySeq253,60.0
Cond_SC/StudySeq254,43.04
Cond_SC/StudySeq255,48.0
Cond_SC/StudySeq256,59.76923076923077
Cond_SC/StudySeq257,42.56
Cond_SC/StudySeq258,44.34615384615385
Cond_SC/StudySeq259,64.28
Cond_SC/StudySeq260,50.37037037037037
Cond_SC/StudySeq261,45.89655172413793
Cond_SC/StudySeq262,51.16
Cond_SC/StudySeq263,57.32
Cond_SC/StudySeq264,54.16666666666666
Cond_SC/StudySeq265,50.28
Cond_SC/StudySeq266,57.74074074074074
Cond_SC/StudySeq267,53.85714285714285
Cond_SC/StudySeq268,55.43478260869565
Cond_SC/StudySeq269,43.35
Cond_SC/StudySeq270,43.125
Cond_SC/StudySeq271,56.76923076923077
Cond_SC/StudySeq272,52.458333333333336
Cond_SC/StudySeq273,39.21428571428572
Cond_SC/StudySeq274,45.36363636363637
Cond_SC/StudySeq275,47.0
Cond_SC/StudySeq276,46.18518518518518
Cond_SC/StudySeq277,46.08
Cond_SC/StudySeq278,58.19230769230769
Cond_SC/StudySeq279,62.07407407407408
Cond_SC/StudySeq280,52.407407407407405
Cond_SC/StudySeq281,48.44
Cond_SC/StudySeq282,28.55555555555556
Cond_SC/StudySeq283,41.2
Cond_SC/StudySeq284,50.72727272727273
Cond_SC/StudySeq285,48.37037037037037
Cond_SC/StudySeq286,54.9
Cond_SC/StudySeq287,48.0
Cond_SC/StudySeq288,51.41666666666666
Cond_SC/StudySeq289,60.875
Cond_SC/StudySeq290,48.0
